CQI,RSRP,SINR,TP,Scenario,Faults,Severities
7,-123.31534636127721,1.783979365823483,2.0895453991130273,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
6,-122.61141078698091,0.30076825090413273,3.212667045687759,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
6,-132.74361159182516,2.7062648641690314,4.292841468772605,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
11,-135.2639610768116,7.4148105935764335,3.1954229268598477,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
9,-140.7461705592354,3.3545534135614306,0.540172214599151,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
5,-115.07626605809656,3.4789001817321763,9.130455777640048,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
6,-129.00255242379814,3.9036004049677215,3.1228304792184716,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
5,-136.39040548057957,6.482789162908081,6.446719585565906,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
12,-126.55530698775925,3.991303926970538,0.6922889450638028,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
10,-136.87948698397923,0.8703820209374622,5.985829332837982,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
7,-136.41717550939964,1.8435883439960918,1.465910020363081,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
8,-126.09759141853674,1.6931432742068255,4.840880563365952,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
8,-125.7023269194071,4.215568398683044,4.7082459778707975,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
5,-124.27673125175428,0.2991953239391538,7.299950773807296,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
10,-122.68909355088785,2.456587332888369,2.459072227168755,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
7,-122.42931411858265,5.054184372306883,0.9796259563971255,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
4,-127.20921402769274,3.0090688313649783,6.617407293734184,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
6,-122.96294441666348,6.007708773102788,2.5290292523754077,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
8,-129.89352158928773,3.29290773910126,1.8787594719007354,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
6,-127.04293869117828,11.573483970138968,3.5117501302725422,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
8,-128.01138892990846,10.720705104041237,1.2657661709484451,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
9,-129.35849865603026,7.064285213219997,2.3058137349415215,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
8,-131.44943759794603,10.23354937921663,2.8706863124810447,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
8,-136.73963519123072,1.8304715676777892,2.1770648332925164,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
7,-125.76032122886998,6.472993175132711,3.282251503931061,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
6,-125.13716098980002,2.753084186700433,2.8666968405558135,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
7,-129.20669315981908,6.191798527828848,5.637597460281248,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
6,-110.16129222191866,3.1583231612451086,7.457844157423764,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
10,-124.74400913724533,2.501976497760216,0.9153716638517149,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
10,-116.17212915955044,10.41615846061174,6.126548286326074,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
5,-124.48009483939565,1.8717418486372062,7.730839029440927,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
9,-132.73815185787836,6.560245805034155,4.89624843438696,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
8,-110.3294808455388,5.6778574850877,11.239322806382553,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
11,-116.32516108259749,2.611652074761402,2.5512138197756427,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
7,-126.44667090843474,3.8188057903950554,6.203899135159475,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
8,-131.33787772236903,1.3192652245999674,4.797519715394155,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
7,-131.85369901312916,9.18788430235675,2.4767603554194833,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
4,-119.02411983913233,10.86358670778821,5.037947444640023,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
4,-137.21382922088654,6.268818170617484,3.662762102880233,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
5,-123.07912963198837,7.771601679860415,1.5771374331962311,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
6,-123.03516079398443,0.7925515447892675,1.4693343483619448,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
6,-132.9512674220853,3.2365447183701033,5.108013266379231,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
8,-121.60747811551607,2.8241547405655494,5.096138154999059,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
8,-121.59609845917224,4.688635158644809,3.8006380290273674,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
11,-128.91098456549037,1.6559351679093208,3.609661779591592,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
6,-126.20674224236576,4.675333627607485,1.5135513803522342,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
10,-118.21327669025897,5.48394454697852,3.1492024444300633,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
8,-125.41830153014592,1.2291363257585486,6.708488522903494,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
7,-123.49673160303799,1.223726175125229,6.491816242474636,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
8,-127.61620732987264,0.3524646224272536,4.701644634524387,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
8,-133.9558343097022,6.587103837858361,11.533549071126378,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
5,-102.85840571616741,2.8256870631308506,7.0245970519333,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
8,-125.25166940449961,1.9965619818722424,1.2589927145208328,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
8,-129.20043891917697,6.791198665116482,2.958387906707894,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
13,-121.40161399487063,1.3219124903020778,1.1584766641169297,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
10,-123.4412413281363,3.5734629588128586,3.383027968435167,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
8,-131.59175533125136,6.40413929242802,5.654323467984315,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
8,-116.66260504775342,4.7642217814667145,1.3374550402292742,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
10,-137.12019917857737,4.596244424313188,6.8343134399651815,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
11,-123.75463701453563,1.4414817810579463,4.054783743165868,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
9,-126.31549522168514,1.6360423397624975,5.406541638484608,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
8,-129.59605380721436,4.839113974521916,0.43902170539464347,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
5,-118.41388560669645,0.2368980120978672,0.8579214185075013,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
9,-122.68983597844121,8.098509822691812,4.411604734669378,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
6,-120.28662651033625,2.976656975726045,6.29353094689565,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
7,-127.57803520056247,3.4907926364996884,6.742240681579151,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
7,-113.34909512447157,2.258748818761691,4.909835746692234,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
6,-129.02360076695382,8.23335547671091,1.6612969836990814,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
6,-125.26144901778723,5.3733509782769255,1.6198130768020367,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
9,-113.92107111358081,3.7521284016400096,6.847822182137698,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
8,-136.5132654348604,4.862847957631925,1.0134348643534692,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
7,-135.41171181619202,3.208593778503412,4.892060736560828,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
8,-105.77867482134592,3.8762170052230664,3.818571006104199,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
11,-110.74385435790784,3.0321885493322043,3.0993922374284297,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
6,-119.97021020827852,3.444405343480969,3.2192374068291016,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
7,-126.1906460730734,2.7011486446392734,8.051731062782757,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
7,-125.7573413460722,0.7474759561819568,6.5768660401461965,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
10,-130.99250525307534,0.3709981600618826,6.622885173358665,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
6,-127.21453674399936,1.5798027950080242,3.005725877975913,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
11,-127.24222902336214,2.2050812561831155,0.963893834223323,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
6,-139.32666645312747,8.496380736606955,11.724495366458234,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
5,-126.80663284999262,5.0901317784839915,1.2598361786999823,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
5,-126.27771703814369,10.39473042605381,3.7014607712640255,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
7,-122.48359272981101,2.8927129114115777,2.093725987951187,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
8,-125.55129854517882,3.3747423070738365,3.6700317660212063,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
7,-117.23517381735823,6.133067733168885,2.357505002275614,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
6,-128.5429331386126,4.799070659081679,7.083056229505366,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
7,-127.67795730415631,4.379175891664375,8.798146267793344,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
9,-124.45190566590804,4.779033813123509,3.0275283059572367,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
9,-132.38306885197017,4.85271219523305,0.6601376269295627,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
8,-128.0078924483486,6.643662010381366,4.719637561096924,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
10,-122.03310858186309,5.614257125606176,2.8158517386975506,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
7,-127.63563815165072,10.35304318372327,9.790231544033087,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
2,-115.38339946498951,9.991447290283503,0.8213233313057753,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
6,-123.55608500636423,3.5322795351175005,1.0596089240819175,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
6,-133.82156338930022,0.3553523434060657,4.996280310369521,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
7,-126.12613748505169,0.1125861256568319,5.4922345809670166,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
10,-120.15085318810202,1.1504503486134214,3.414986560720253,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
9,-122.9669438961437,0.7225013273634238,2.177125987209183,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
6,-116.32810042313461,3.154230359022498,2.3890408048022547,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
7,-120.52732075107187,0.5186659870950172,2.569951131367085,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
8,-137.6255462018659,5.212589784827821,1.8294060237921825,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
11,-135.2667569823169,1.7117523628695188,6.441431249922584,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
3,-122.83020300992361,4.265215570479704,0.6160402884484073,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
7,-131.453506754258,0.9750579452002892,3.0098985281558486,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
12,-124.12045825190857,7.445013922585681,5.39485285219805,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
11,-119.41567307926066,6.813914294118241,0.03964220875665081,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
6,-124.34178105460019,3.2561116350436548,6.800344721774048,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
1,-127.56127861309616,8.928766080161138,5.0508496780500725,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
7,-122.90459273165503,1.6751623214463573,0.6873500363369747,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
9,-134.15244617148667,7.251906729517173,7.053068333120397,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
6,-121.17970393430174,4.528083017765297,3.5187898043244465,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
10,-121.78801732334607,2.814599181611659,4.637531809796519,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
6,-125.59195405868715,0.8082777590103771,6.857500284559608,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
8,-130.48258285744149,1.556695242379436,6.844937845840075,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
8,-119.26593098740845,7.991065564686446,3.0191756152184492,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
6,-125.6683569682512,5.051452246809108,1.913663076990951,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
6,-137.76608264343997,2.0897230851755695,2.0459450209203145,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
7,-114.78051118486538,4.118385492928865,5.557981329705423,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
9,-120.07456725710169,1.0168852687136847,7.680166199044846,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
4,-124.18209546142606,0.9376289354082852,0.6776018042005827,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
8,-127.13255603057466,8.863760620988822,0.15278430908466634,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
8,-111.95817026799394,3.814952057924369,6.122549087508827,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
7,-119.88250927414083,3.0627033627806086,2.8790574488126452,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
10,-125.18287379887379,10.03140288320477,2.17176830355676,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
8,-122.75711215576355,3.3534283210388147,1.572887709536492,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
8,-130.43776580649163,2.866299802858815,2.624265744286386,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
8,-132.57573454194133,2.3732684823093537,8.93183051271556,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
8,-130.61047999523032,4.689578306858271,9.20631167233502,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
5,-130.1543687678291,4.6333476727095935,2.5286192913864896,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
10,-120.78100856446919,0.16386137170372717,8.618351171857604,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
4,-134.2718199989843,5.481095614583348,2.3246464066237373,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
8,-119.8141811407622,6.917173908908072,6.4887513508221915,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
8,-125.41349443491578,5.132164935787323,1.738202337911461,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
5,-128.1908744295828,8.111994512587259,6.161445739097771,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
4,-129.9906667374299,2.400181481401482,2.6704522476619657,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
5,-125.61580743458316,1.7264865157813631,1.6247470694116422,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
6,-129.61096024873936,5.901423835311013,7.798018808116499,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
9,-127.28028225068513,1.6985546275395216,1.7532553651365785,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
9,-120.79871682781712,0.8687925723667314,10.392065062051739,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
4,-123.33308281602874,0.9178764610381407,0.9765621662113939,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
6,-120.57728676013339,6.6749241240485375,0.10276846932755834,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
9,-121.42061236844472,0.2875728717972872,6.700298332499265,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
6,-118.75801166502625,2.5022581733153526,4.173733905954077,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
12,-132.41123258457884,1.202012026661879,3.100697590026859,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
6,-105.29064739222085,6.518285308990357,0.7598288175618713,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
8,-126.35748632980847,4.180126432852464,4.094146162400657,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
7,-121.29734583009598,1.8362500507774553,2.9241479132011374,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
5,-122.22057244486267,6.467206086377409,3.4951524637094105,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
6,-124.55938949408798,6.466704959147142,4.479326324597267,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
8,-104.87170547941061,4.339271495323621,4.547890344947591,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
6,-131.99319071155205,2.3957380909389605,8.509185324160107,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
8,-127.43548303078667,4.871220528125487,4.658235167138885,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
5,-134.7005200478315,9.52548506723381,2.5790974324201774,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
7,-132.96917146474917,0.5070170164791832,2.5165688278427396,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
7,-121.42083698195712,2.3258381989592474,3.453760417026997,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
7,-142.95906484783114,2.4671709480892092,2.058621956600104,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
5,-116.1379116268691,5.275189966544896,2.814669003579884,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
7,-123.18212800530216,5.453915006612263,6.339232265744096,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
8,-127.05099266929795,1.84290590297535,6.5553017744858675,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
11,-129.30986319520557,1.9218042445815608,4.460782601853331,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
9,-134.7528245773379,9.37420300662442,4.14807188707582,UMa,ERP+ED+EU,ERP:medium+ED:medium+EU:severe
7,-119.61219188871814,5.358050426020242,5.34283319983621,UMa,ERP+ED+EU,ERP:medium+ED:severe+EU:slight
8,-133.7188233737463,3.349397658483877,2.839830664370694,UMa,ERP+ED+EU,ERP:medium+ED:severe+EU:slight
9,-131.27934977643415,0.8535000168302127,5.389091954443546,UMa,ERP+ED+EU,ERP:medium+ED:severe+EU:slight
8,-122.35358945838617,0.8841575976329602,0.8660114917906778,UMa,ERP+ED+EU,ERP:medium+ED:severe+EU:slight
3,-110.30628181353983,2.650461538676802,2.079666771526253,UMa,ERP+ED+EU,ERP:medium+ED:severe+EU:slight
8,-128.36504302113843,7.907509099986388,2.863339758317978,UMa,ERP+ED+EU,ERP:medium+ED:severe+EU:slight
8,-131.6704326176457,6.668162960064626,2.7314304745360234,UMa,ERP+ED+EU,ERP:medium+ED:severe+EU:slight
4,-116.96123888733906,0.8392811183407086,0.06291461495882356,UMa,ERP+ED+EU,ERP:medium+ED:severe+EU:slight
5,-132.46814241187187,1.4751814841778854,8.672018029916172,UMa,ERP+ED+EU,ERP:medium+ED:severe+EU:slight
9,-121.779296918607,3.287214400520882,4.800972801631721,UMa,ERP+ED+EU,ERP:medium+ED:severe+EU:slight
7,-139.47497874188502,2.5575584316694426,0.35961996170861954,UMa,ERP+ED+EU,ERP:medium+ED:severe+EU:slight
9,-140.93346097665244,0.6006460474358986,1.8788355357939168,UMa,ERP+ED+EU,ERP:medium+ED:severe+EU:slight
5,-126.83832405183101,1.9230077504422523,0.9930685795209979,UMa,ERP+ED+EU,ERP:medium+ED:severe+EU:slight
3,-122.68415893020801,8.007966497238893,4.094391819243128,UMa,ERP+ED+EU,ERP:medium+ED:severe+EU:slight
5,-134.19199650846514,7.889816958256663,2.6518415381751557,UMa,ERP+ED+EU,ERP:medium+ED:severe+EU:slight
7,-120.17402229220792,3.084896350813777,0.6877011935600956,UMa,ERP+ED+EU,ERP:medium+ED:severe+EU:slight
7,-134.66461253883529,3.6254902116861167,0.10001772209558935,UMa,ERP+ED+EU,ERP:medium+ED:severe+EU:slight
9,-125.20846108447302,1.1272164407420677,0.9147096168747031,UMa,ERP+ED+EU,ERP:medium+ED:severe+EU:slight
8,-129.81434165278594,4.524074298190525,0.11273345042077154,UMa,ERP+ED+EU,ERP:medium+ED:severe+EU:slight
12,-120.47035462924626,0.2633670189600744,0.42633156694323926,UMa,ERP+ED+EU,ERP:medium+ED:severe+EU:slight
4,-119.07910451225806,1.1208326125534054,2.3171352744279234,UMa,ERP+ED+EU,ERP:medium+ED:severe+EU:slight
5,-137.3762945315402,0.029496703049153736,2.9464079028142613,UMa,ERP+ED+EU,ERP:medium+ED:severe+EU:slight
4,-132.66251955099685,2.0157873186370625,1.5621726723805258,UMa,ERP+ED+EU,ERP:medium+ED:severe+EU:slight
7,-116.01722289951914,5.7618187460899986,2.1394341791718747,UMa,ERP+ED+EU,ERP:medium+ED:severe+EU:slight
6,-127.55876990655239,9.504669730890878,0.4718316341286335,UMa,ERP+ED+EU,ERP:medium+ED:severe+EU:slight
8,-126.3383453902113,3.8784151474401196,1.0008305378984623,UMa,ERP+ED+EU,ERP:medium+ED:severe+EU:slight
5,-133.3781467351508,4.551877077895323,2.7430655151780035,UMa,ERP+ED+EU,ERP:medium+ED:severe+EU:slight
4,-105.41695262524883,1.3419868628813327,1.1709973013413735,UMa,ERP+ED+EU,ERP:medium+ED:severe+EU:slight
7,-114.54062806186163,2.827351036713077,1.1133522597698842,UMa,ERP+ED+EU,ERP:medium+ED:severe+EU:slight
6,-143.5283323575208,4.473357265597687,0.5924541066480564,UMa,ERP+ED+EU,ERP:medium+ED:severe+EU:slight
9,-124.86872523289527,2.680838468601209,2.1133117083722324,UMa,ERP+ED+EU,ERP:medium+ED:severe+EU:slight
9,-116.84257092285796,0.444820902512589,3.4192493502281716,UMa,ERP+ED+EU,ERP:medium+ED:severe+EU:slight
5,-127.25858632871665,4.513744231953578,1.5678909865942194,UMa,ERP+ED+EU,ERP:medium+ED:severe+EU:slight
9,-127.13278128824298,1.1150056292827522,0.3466628695828251,UMa,ERP+ED+EU,ERP:medium+ED:severe+EU:slight
7,-128.29854630461924,0.4910138395966675,3.671543163406107,UMa,ERP+ED+EU,ERP:medium+ED:severe+EU:slight
7,-139.94092434149877,2.5614186474882215,0.21234319979008953,UMa,ERP+ED+EU,ERP:medium+ED:severe+EU:slight
4,-119.46928383792924,0.37458120656283767,1.5770490562575672,UMa,ERP+ED+EU,ERP:medium+ED:severe+EU:slight
8,-126.73445546354667,3.581727011624894,0.8113975682715437,UMa,ERP+ED+EU,ERP:medium+ED:severe+EU:slight
4,-125.26103696505685,3.665068931980521,4.957457376011186,UMa,ERP+ED+EU,ERP:medium+ED:severe+EU:slight
6,-131.02932548481505,1.3099561827890045,2.8971673552816593,UMa,ERP+ED+EU,ERP:medium+ED:severe+EU:slight
4,-119.63823175928236,8.412008753652728,1.9810756663460558,UMa,ERP+ED+EU,ERP:medium+ED:severe+EU:slight
7,-119.37302989875785,5.418357591166259,2.484122643222971,UMa,ERP+ED+EU,ERP:medium+ED:severe+EU:slight
8,-124.82497027122922,0.551126322187595,1.8314711876443464,UMa,ERP+ED+EU,ERP:medium+ED:severe+EU:slight
9,-115.47767866954527,4.586971811311352,0.4459284104159975,UMa,ERP+ED+EU,ERP:medium+ED:severe+EU:slight
8,-135.13734467292943,1.8321510445939109,2.7202712999155843,UMa,ERP+ED+EU,ERP:medium+ED:severe+EU:slight
11,-119.56984137260457,4.604201826407558,1.6622510237343153,UMa,ERP+ED+EU,ERP:medium+ED:severe+EU:slight
8,-124.71145315350222,5.135276986416508,2.307788706394943,UMa,ERP+ED+EU,ERP:medium+ED:severe+EU:slight
6,-131.63978127239753,0.7635080830074144,0.1337845155367885,UMa,ERP+ED+EU,ERP:medium+ED:severe+EU:slight
7,-134.53865813081435,3.83124444575745,0.4285842805675968,UMa,ERP+ED+EU,ERP:medium+ED:severe+EU:slight
7,-129.97696805993652,5.944137338303719,2.087463729855216,UMa,ERP+ED+EU,ERP:medium+ED:severe+EU:slight
7,-117.42640781134031,1.668284547287275,1.5279800170004205,UMa,ERP+ED+EU,ERP:medium+ED:severe+EU:slight
7,-119.5426437575649,0.4033891114052178,0.6986360779127923,UMa,ERP+ED+EU,ERP:medium+ED:severe+EU:slight
8,-122.9288695526802,0.13672549196360628,0.7441211568984956,UMa,ERP+ED+EU,ERP:medium+ED:severe+EU:slight
4,-136.1867844528643,0.5532216928301521,2.2942967847148026,UMa,ERP+ED+EU,ERP:medium+ED:severe+EU:slight
8,-112.40439785070689,0.021085460068637086,0.17496572369367702,UMa,ERP+ED+EU,ERP:medium+ED:severe+EU:slight
5,-129.8779117412027,1.6878408576700399,1.4296005249151715,UMa,ERP+ED+EU,ERP:medium+ED:severe+EU:slight
3,-123.72780391863084,1.537657153305565,1.790003035032143,UMa,ERP+ED+EU,ERP:medium+ED:severe+EU:slight
7,-119.10828460577383,0.5549441871821631,0.9709042074071945,UMa,ERP+ED+EU,ERP:medium+ED:severe+EU:slight
7,-134.51935477476616,3.7470392475698073,3.511868846692721,UMa,ERP+ED+EU,ERP:medium+ED:severe+EU:slight
3,-122.77768407077295,10.592552955712735,0.16837706261344687,UMa,ERP+ED+EU,ERP:medium+ED:severe+EU:slight
7,-139.63755945127562,6.597446234963243,3.9466611685017234,UMa,ERP+ED+EU,ERP:medium+ED:severe+EU:slight
7,-135.69544522864888,1.2896014991913194,2.8067046321063724,UMa,ERP+ED+EU,ERP:medium+ED:severe+EU:slight
4,-121.1812324572856,4.801246186618382,1.4761549969839352,UMa,ERP+ED+EU,ERP:medium+ED:severe+EU:slight
8,-133.7796815092483,7.432909370122547,4.737555145689334,UMa,ERP+ED+EU,ERP:medium+ED:severe+EU:slight
5,-126.99903425832713,6.706092654057061,2.679496886768826,UMa,ERP+ED+EU,ERP:medium+ED:severe+EU:slight
9,-131.20804844409258,6.296639749465948,4.855717215347514,UMa,ERP+ED+EU,ERP:medium+ED:severe+EU:slight
6,-127.4455359293977,4.9754574451999725,1.5805157790232256,UMa,ERP+ED+EU,ERP:medium+ED:severe+EU:slight
