Timestamp,UE_ID,CQI,RSRP,SINR,Throughput,Fault_Label,Severity_Label
29-Apr-2025 10:33:06,53,4,-119.112912180719,17.8398514208276,26.8392966501013,Normal,Normal
29-Apr-2025 10:54:40,3,11,-108.229078568368,-0.174970210722723,7.36673334115714,Normal,Normal
29-Apr-2025 10:16:50,228,14,-107.866983839035,13.9880844668153,8.10883578199532,Normal,Normal
29-Apr-2025 10:12:28,82,12,-115.263496018383,12.4573823542331,17.4697286292821,Normal,Normal
29-Apr-2025 11:08:01,16,9,-109.921359525841,14.5500640696428,45.8669258165512,Normal,Normal
29-Apr-2025 11:02:29,56,4,-109.237600173363,14.6922541485975,78.3337898684732,Normal,Normal
29-Apr-2025 09:50:43,234,14,-118.908623701799,6.29024575438982,3.32854485234646,DPD,severe
29-Apr-2025 09:20:44,15,11,-112.897613141045,1.82441626013195,72.4974175653151,DPD,severe
29-Apr-2025 09:38:29,167,7,-114.360167567708,18.0543037161321,11.1012829516812,Normal,Normal
29-Apr-2025 09:21:52,289,13,-105.676083816164,-3.21760899969543,19.6346144941456,Normal,Normal
29-Apr-2025 10:40:28,222,11,-105.188116682297,4.76092971428569,57.6183411432073,ED+ERP+PA,severe+medium+medium
29-Apr-2025 09:12:32,269,2,-104.337682687428,-1.52914631729761,10.8965659597779,Normal,Normal
29-Apr-2025 10:26:05,299,2,-110.596398121726,-3.68952366410517,14.972875562709,DPD,slight
29-Apr-2025 10:55:34,153,10,-105.220372505977,11.2810576977575,74.5944378102456,Normal,Normal
29-Apr-2025 10:28:14,100,5,-100.231624027612,2.04897265735918,51.1683627328011,Normal,Normal
29-Apr-2025 09:57:29,138,9,-119.589144623795,2.53051050530079,56.8978483063943,ERP+PA,medium+severe
29-Apr-2025 10:53:03,32,15,-109.918905697812,13.2744578354928,24.1927801474434,Normal,Normal
29-Apr-2025 09:40:10,148,12,-102.912024737591,18.1319984620319,61.8733545399702,ANT,medium
29-Apr-2025 10:01:48,272,10,-111.916095483729,4.61031096343936,66.1207797833389,Normal,Normal
29-Apr-2025 10:36:33,92,10,-103.942036055904,13.2087371310964,47.6296492172889,Normal,Normal
29-Apr-2025 10:08:56,45,9,-117.061646284989,4.26041457850285,71.2574249206668,Normal,Normal
29-Apr-2025 09:57:36,248,9,-110.055789458634,0.399753523975753,68.0562936394971,Normal,Normal
29-Apr-2025 10:46:49,32,3,-106.856745784703,7.31725523205575,25.8894814219344,Normal,Normal
29-Apr-2025 10:05:11,278,12,-112.248151170562,18.6774952275041,78.3877828179361,Normal,Normal
29-Apr-2025 09:57:13,277,5,-114.356251496111,4.10840211286267,7.65952804403396,Normal,Normal
29-Apr-2025 10:34:14,226,8,-113.84255740744,2.84928870078639,51.4488672894694,Normal,Normal
29-Apr-2025 10:06:11,70,11,-116.391943930026,2.35093283281027,34.148014753517,ANT,severe
29-Apr-2025 10:41:19,87,4,-101.977195816089,15.1088983604077,77.3551568464535,Normal,Normal
29-Apr-2025 10:11:49,289,1,-113.350800513366,2.01871737230728,77.9707686021805,Normal,Normal
29-Apr-2025 10:47:37,171,3,-103.244988826166,6.21836282162733,36.1636065352506,Normal,Normal
29-Apr-2025 10:53:13,212,4,-115.69449603691,13.2268525012244,53.7762784629773,Normal,Normal
29-Apr-2025 10:07:54,169,1,-112.977985547274,9.60254436321441,38.6765206298138,ANT,medium
29-Apr-2025 10:12:58,140,6,-103.164963993893,14.0481391487785,57.8031953072839,HW+ED,slight+severe
29-Apr-2025 10:36:17,222,6,-112.205456735919,15.3212932956978,44.5741171714194,Normal,Normal
29-Apr-2025 10:01:53,235,8,-111.830903069168,0.113554263564085,74.8223023967495,ED+HW,slight+severe
29-Apr-2025 09:41:37,155,9,-115.702723993997,10.0564098714442,30.2039696297193,ERP+HW+ED,medium+severe+medium
29-Apr-2025 10:12:59,60,7,-108.333426958454,9.2413093414382,66.3193457145857,Normal,Normal
29-Apr-2025 09:26:06,88,2,-102.37542030967,-1.22367241925748,40.6029223933666,Normal,Normal
29-Apr-2025 09:56:55,23,3,-102.24773498895,13.8934867867475,14.9953205592073,Normal,Normal
29-Apr-2025 09:56:51,115,7,-100.404336085241,0.21003539984517,54.5505242108453,Normal,Normal
29-Apr-2025 10:10:55,197,15,-114.178243320243,10.1623302965759,48.8414376931818,ANT+HW+DPD,severe+medium+medium
29-Apr-2025 09:59:29,219,5,-119.081479922192,9.12372955543617,58.6134478786674,Normal,Normal
29-Apr-2025 09:55:42,56,7,-101.867798233463,17.7462384640012,45.6368726176535,Normal,Normal
29-Apr-2025 10:23:54,62,4,-104.945682585993,-1.85069878888588,40.4138344233761,Normal,Normal
29-Apr-2025 09:41:03,17,7,-107.559703839623,9.20859444194002,75.3037104404105,Normal,Normal
29-Apr-2025 10:57:02,51,12,-115.635684745316,-4.45188006877029,62.3489070019178,Normal,Normal
29-Apr-2025 10:51:59,101,3,-105.891826817483,15.3319014690698,3.86737556515408,Normal,Normal
29-Apr-2025 09:43:59,25,4,-116.952901790341,2.95987207619206,69.1384551607496,Normal,Normal
29-Apr-2025 09:21:00,155,9,-111.216646968584,3.95279738047653,16.0192546008885,Normal,Normal
29-Apr-2025 10:49:07,161,4,-115.755731550507,-1.79308811263776,29.5453694895173,Normal,Normal
29-Apr-2025 11:05:30,233,14,-107.635958177768,19.9134603069073,69.0172101610059,Normal,Normal
29-Apr-2025 10:13:57,143,1,-117.575039945714,17.3094814383978,62.2526662001301,Normal,Normal
29-Apr-2025 09:15:01,140,8,-100.139896702842,14.6103732140192,26.8904064567708,Normal,Normal
29-Apr-2025 09:18:19,277,1,-119.277218144296,6.49438026390451,29.6365017313566,PA+ANT+DPD,severe+severe+severe
29-Apr-2025 09:45:03,263,7,-114.557652982734,15.1271341915505,8.14310752662348,Normal,Normal
29-Apr-2025 10:12:30,299,9,-104.481332141292,4.74362152144762,78.4777146296772,ED,severe
29-Apr-2025 09:20:45,17,2,-102.559502606795,-0.021519559683135,5.14575243408656,Normal,Normal
29-Apr-2025 09:28:35,273,4,-101.170457767808,-3.73183106733974,40.6211821620149,Normal,Normal
29-Apr-2025 10:59:06,68,7,-117.935631674231,6.66595899678948,23.2330455193606,Normal,Normal
29-Apr-2025 10:59:48,238,10,-113.184992781849,-3.03353176928356,18.0389225401106,Normal,Normal
29-Apr-2025 10:39:20,9,14,-110.0068719052,0.962007728459973,34.9339862660946,Normal,Normal
29-Apr-2025 09:57:56,53,11,-110.564346038054,-3.76614604373238,24.0592902248805,Normal,Normal
29-Apr-2025 10:02:09,205,4,-107.966365650614,15.9378225853581,74.9346326518264,Normal,Normal
29-Apr-2025 09:45:31,296,10,-106.14186221221,5.95885400351301,11.842836898594,Normal,Normal
29-Apr-2025 10:27:48,151,12,-117.326973964575,13.4959499678841,2.94701331543426,Normal,Normal
29-Apr-2025 09:12:24,182,3,-107.176322162482,13.0146408748672,20.8286548845454,HW+ERP,slight+medium
29-Apr-2025 10:16:32,249,13,-112.241697732746,14.8539044499454,16.0417944561537,Normal,Normal
29-Apr-2025 10:58:52,202,2,-115.503714517701,6.67472396914429,22.0428220986961,Normal,Normal
29-Apr-2025 10:14:15,225,5,-117.864196417807,3.2315797062178,65.6342124701886,Normal,Normal
29-Apr-2025 10:28:44,111,9,-108.624926077018,13.1618551231025,17.3028164032656,Normal,Normal
29-Apr-2025 09:28:27,155,11,-114.981246081161,17.2015222129883,17.2131818176866,Normal,Normal
29-Apr-2025 10:50:29,233,4,-115.181580341808,-1.12746449149722,30.4781483997312,Normal,Normal
29-Apr-2025 10:52:28,253,8,-114.336350259956,0.0565287019476459,54.740045567978,Normal,Normal
29-Apr-2025 11:00:12,206,14,-100.511372011922,-0.896228458608864,58.620611352886,Normal,Normal
29-Apr-2025 10:41:12,189,8,-114.263106539241,11.0027376843399,55.0833277590999,Normal,Normal
29-Apr-2025 10:58:57,76,7,-101.950220343159,-1.3607484789019,23.3618784319725,HW,medium
29-Apr-2025 11:10:24,125,1,-106.396430173207,-2.76199840899058,67.7115065187157,Normal,Normal
29-Apr-2025 10:08:52,18,6,-103.680046920264,12.1563632249065,20.8368971729729,Normal,Normal
29-Apr-2025 09:26:54,279,8,-112.316657200802,7.72804601781895,54.5246779389439,DPD,severe
29-Apr-2025 10:43:30,242,10,-102.901606852438,17.7582021280261,77.7213326864655,Normal,Normal
29-Apr-2025 09:31:48,130,5,-119.799983728479,19.5584317855878,38.6411582178049,Normal,Normal
29-Apr-2025 09:21:01,298,10,-101.702221364883,2.02792197346673,35.0016742273223,Normal,Normal
29-Apr-2025 09:55:16,203,13,-106.653867400668,-0.540245422323572,53.1842615159314,Normal,Normal
29-Apr-2025 10:11:21,277,8,-101.916944871029,7.64646242790665,1.23334054338915,Normal,Normal
29-Apr-2025 09:34:59,199,7,-101.54015483479,19.2989662564889,23.8286601693854,Normal,Normal
29-Apr-2025 09:44:29,75,10,-103.99616725257,-0.469659139842497,18.2811146230996,Normal,Normal
29-Apr-2025 09:34:38,224,7,-102.580843301416,-2.85494890086614,53.8220890185646,Normal,Normal
29-Apr-2025 10:47:48,212,12,-101.280288338524,-2.6009488233842,17.4590982218473,Normal,Normal
29-Apr-2025 09:16:16,149,15,-102.302953863671,10.3224671713207,19.8599026473324,Normal,Normal
29-Apr-2025 09:36:28,229,5,-116.279364825041,2.65819267633494,78.4107697366516,Normal,Normal
29-Apr-2025 10:25:41,159,7,-113.296160401611,-4.18916732684812,3.71377436438803,Normal,Normal
29-Apr-2025 09:14:20,25,5,-109.379238863405,16.9309309441378,11.2989902843649,PA,medium
29-Apr-2025 10:30:27,62,3,-113.780481612501,8.32760085835448,78.8378966533854,Normal,Normal
29-Apr-2025 10:04:38,171,9,-107.218717091217,4.69450579169094,6.65571058729713,Normal,Normal
29-Apr-2025 09:14:50,3,9,-104.88615388781,10.3408030126718,42.7025107767632,Normal,Normal
29-Apr-2025 09:57:18,218,9,-113.14089830041,16.684074651313,66.1911277529399,HW,medium
29-Apr-2025 11:03:58,299,12,-115.131402538133,4.08556277821151,49.7496177383807,Normal,Normal
29-Apr-2025 10:36:02,275,7,-114.206464086277,16.7286720561919,54.8221331037509,ERP,medium
29-Apr-2025 09:32:18,251,8,-104.177793799835,-4.12915343004212,33.6184696525155,Normal,Normal
29-Apr-2025 10:36:55,18,10,-110.103315636683,-2.45965729356786,41.9895580343927,Normal,Normal
29-Apr-2025 10:37:07,230,1,-119.945528763126,14.2355526261281,78.0544600430087,Normal,Normal
29-Apr-2025 10:59:20,99,6,-101.142238364812,1.67056339368848,9.38549401855567,Normal,Normal
29-Apr-2025 10:47:26,25,1,-117.586482739388,2.51521077050871,27.4719159042185,Normal,Normal
29-Apr-2025 10:20:08,213,15,-106.730124676242,2.10821565637638,7.64721775605765,Normal,Normal
29-Apr-2025 10:24:11,76,1,-119.78021699035,4.04021720947189,1.1385299869296,Normal,Normal
29-Apr-2025 10:03:12,204,14,-102.113235962607,17.6163613884082,18.1008665364338,Normal,Normal
29-Apr-2025 10:26:11,245,13,-108.90491276924,-0.596420990078185,69.3172093811162,Normal,Normal
29-Apr-2025 09:15:37,98,13,-110.993948383533,16.8334546135148,31.8164256984396,ANT+ERP+DPD,severe+severe+severe
29-Apr-2025 10:12:19,115,15,-111.051545547942,6.12290730292977,60.1629633382158,Normal,Normal
29-Apr-2025 10:29:47,122,13,-109.933829925804,15.5570855030319,38.7103431046082,Normal,Normal
29-Apr-2025 09:39:05,131,1,-115.231524038997,19.5059257765406,54.9679261267531,PA,medium
29-Apr-2025 09:52:03,87,8,-112.009532133968,5.98544312233881,4.7704610677937,Normal,Normal
29-Apr-2025 10:45:12,70,10,-114.170566501328,11.8545415986962,71.3552502368788,Normal,Normal
29-Apr-2025 11:06:56,64,12,-110.164245228544,-3.86166000536295,1.5580410672331,Normal,Normal
29-Apr-2025 10:55:33,233,4,-117.297415485903,16.6260859250049,69.3650221181052,Normal,Normal
29-Apr-2025 09:47:43,270,11,-101.131416761195,3.30078142514423,39.3924088011615,Normal,Normal
29-Apr-2025 11:03:32,219,5,-101.610189192986,8.25623076857815,54.1792572202667,Normal,Normal
29-Apr-2025 09:57:28,33,5,-109.298091698016,5.59631061657266,69.0997767477539,Normal,Normal
29-Apr-2025 09:51:58,251,8,-107.758994434078,-4.61692564118132,26.4995478537001,Normal,Normal
29-Apr-2025 10:11:21,231,14,-104.016636431021,3.80067508509134,5.80270042896601,HW,slight
29-Apr-2025 10:50:32,253,6,-102.333265039368,3.82591673815933,43.5805124096619,Normal,Normal
29-Apr-2025 10:16:51,41,13,-118.898998223777,12.6821817753917,47.3908989370911,Normal,Normal
29-Apr-2025 11:09:58,109,8,-111.576722644356,5.68070684766092,69.6127860775224,Normal,Normal
29-Apr-2025 09:54:35,161,8,-109.262089756109,7.38434464772294,40.2698048330871,Normal,Normal
29-Apr-2025 10:18:45,235,5,-104.750138210906,16.173955656339,51.5775211889374,Normal,Normal
29-Apr-2025 09:33:57,266,14,-106.144559229291,-0.495328533536433,62.211362681144,Normal,Normal
29-Apr-2025 09:20:40,114,11,-105.813412063141,15.4506148022262,44.1955498534529,Normal,Normal
29-Apr-2025 10:15:17,132,9,-102.264022774901,16.1793282172816,31.9281528403703,Normal,Normal
29-Apr-2025 10:33:42,10,3,-117.577959351608,9.18874891847759,24.9709898888023,Normal,Normal
29-Apr-2025 09:18:39,275,2,-118.201619480313,19.409439711406,77.970864353787,Normal,Normal
29-Apr-2025 09:15:53,174,10,-113.373939883461,12.6767552974147,55.6283387025323,Normal,Normal
29-Apr-2025 09:28:14,221,12,-106.953478430277,4.97909535237661,29.3110502473569,Normal,Normal
29-Apr-2025 10:50:21,202,3,-114.892726654212,4.99656694780032,67.679310141426,Normal,Normal
29-Apr-2025 09:54:34,1,2,-114.608258179627,8.20479100250662,75.6352598393796,Normal,Normal
29-Apr-2025 09:53:01,124,6,-118.567271984451,0.0486018090007603,35.532482587486,Normal,Normal
29-Apr-2025 10:08:48,297,5,-115.472629420846,9.55776074440264,6.86139808785957,Normal,Normal
29-Apr-2025 09:28:02,8,10,-100.302896078484,12.0558389993381,79.8467771724058,Normal,Normal
29-Apr-2025 10:18:24,64,1,-103.500580597481,11.9558916095608,42.9913939151112,Normal,Normal
29-Apr-2025 10:52:27,204,4,-101.976552908692,5.35088586421182,7.19802430724254,Normal,Normal
29-Apr-2025 09:40:04,167,12,-113.031962211942,5.32127858952931,45.7851833076753,ED,slight
29-Apr-2025 09:12:15,169,10,-114.890912263338,11.752548296988,1.68594237392908,Normal,Normal
29-Apr-2025 09:41:22,129,7,-115.651755051547,13.6730452111615,65.1882022876786,Normal,Normal
29-Apr-2025 10:29:08,60,11,-104.521228656949,3.55850918951372,21.2931300461712,Normal,Normal
29-Apr-2025 09:17:03,119,5,-108.896833576322,14.2203934293604,72.5116536566995,Normal,Normal
29-Apr-2025 09:39:06,188,14,-101.503294037062,-4.84465784518201,72.8618447464515,Normal,Normal
29-Apr-2025 10:46:47,120,5,-111.208580628283,-0.682192299201721,64.5277164645757,DPD,slight
29-Apr-2025 10:08:11,202,13,-117.866295006293,-1.80598118791469,47.9998588362202,Normal,Normal
29-Apr-2025 10:40:54,75,14,-100.693549037426,14.2886586583951,55.07846060112,Normal,Normal
29-Apr-2025 09:37:16,261,14,-114.355626421678,4.98458811920246,41.994829108265,PA,slight
29-Apr-2025 10:02:06,155,12,-100.722429130231,7.08703377369034,3.70569301819515,ED+DPD+HW,slight+medium+medium
29-Apr-2025 10:20:49,246,10,-112.701191783842,3.36317109539922,40.9673621483163,Normal,Normal
29-Apr-2025 09:15:30,215,5,-105.479878527324,7.0295744298811,53.1028404270227,Normal,Normal
29-Apr-2025 10:50:42,145,5,-119.054493602712,3.28974604868973,20.8478165869871,Normal,Normal
29-Apr-2025 10:19:25,226,8,-112.364193639826,8.81054259491762,20.1074641303068,ANT+ED,slight+slight
29-Apr-2025 09:51:16,184,3,-111.040758057372,19.1310701247805,74.1070873620887,Normal,Normal
29-Apr-2025 11:00:20,290,2,-102.010558465422,12.2005796610183,47.5114364077088,Normal,Normal
29-Apr-2025 10:37:33,255,11,-118.05581052653,5.70986261702857,50.2630317752415,DPD+PA+HW,slight+medium+medium
29-Apr-2025 10:04:35,93,11,-118.103667671348,-2.44378714338179,24.4832872301401,Normal,Normal
29-Apr-2025 10:41:14,61,7,-114.901545694327,-4.71424941490908,50.518169668467,Normal,Normal
29-Apr-2025 09:29:46,102,5,-107.199692316345,7.6502122018421,21.4957750401706,ED,severe
29-Apr-2025 11:10:23,196,13,-100.630863197138,4.82074636139347,19.504068305883,Normal,Normal
29-Apr-2025 10:38:06,174,3,-114.950484317645,14.9879744443999,63.3997015548839,Normal,Normal
29-Apr-2025 10:53:23,215,8,-117.733488883302,7.73711488555216,63.0081311195221,HW+PA,slight+medium
29-Apr-2025 10:07:51,34,1,-108.201480944908,6.17359647577884,72.8767579590804,Normal,Normal
29-Apr-2025 10:59:38,267,12,-116.948322474295,5.71883579436625,39.979290579092,Normal,Normal
29-Apr-2025 10:13:42,212,5,-117.078462749889,14.8179778344136,45.3494132649834,Normal,Normal
29-Apr-2025 09:13:09,252,9,-107.200625923635,8.65810144982292,25.0638574575473,Normal,Normal
29-Apr-2025 09:56:23,58,7,-112.831801837735,16.5183744613542,49.7145918907242,Normal,Normal
29-Apr-2025 10:38:18,78,10,-115.544699562926,19.9790776001961,46.6004000958153,PA+ERP+ED,slight+slight+severe
29-Apr-2025 10:56:20,12,7,-117.831941698401,16.6972541045901,41.0394085587187,Normal,Normal
29-Apr-2025 10:53:50,57,9,-105.320187674365,19.0965609203331,6.25128299704969,Normal,Normal
29-Apr-2025 09:32:12,164,1,-119.858271242137,15.1050348101559,56.811357084472,Normal,Normal
29-Apr-2025 10:47:09,10,9,-105.995586644028,6.74927465952157,27.2770815439489,Normal,Normal
29-Apr-2025 10:29:28,246,15,-101.57289619662,-2.71079746972061,31.1634241844139,Normal,Normal
29-Apr-2025 10:30:18,70,14,-106.430193009802,4.34713016118554,1.22750598229674,Normal,Normal
29-Apr-2025 09:30:39,66,3,-100.498694695031,9.22529300098907,17.3337243429311,Normal,Normal
29-Apr-2025 09:33:12,151,7,-112.870452825081,0.778452871121964,71.5613161402665,Normal,Normal
29-Apr-2025 10:17:48,115,5,-104.492165381447,10.6536395195278,32.8428702472331,Normal,Normal
29-Apr-2025 10:18:09,55,13,-110.722306926823,12.3953863887576,8.39060507892309,Normal,Normal
29-Apr-2025 11:05:56,163,8,-110.487207540671,13.9189024196702,76.7033693754099,Normal,Normal
29-Apr-2025 10:34:11,60,11,-101.919005708126,6.07761049329578,60.5679351806142,Normal,Normal
29-Apr-2025 10:17:42,2,11,-104.879324901506,13.5321873636363,67.4738928945911,Normal,Normal
29-Apr-2025 09:41:11,296,12,-101.48123264738,13.5021548610182,67.0349124239626,Normal,Normal
29-Apr-2025 10:30:04,118,9,-114.363728866668,9.98959601853543,61.3569774692711,Normal,Normal
29-Apr-2025 09:55:55,236,9,-110.420785765591,-0.671810607622596,8.35766233330177,Normal,Normal
29-Apr-2025 11:00:47,17,11,-108.864216300601,3.77254412517907,36.7785782858902,Normal,Normal
29-Apr-2025 09:15:43,146,8,-104.206551243049,8.46634342785692,33.3157404995572,Normal,Normal
29-Apr-2025 10:03:10,166,14,-116.5033743837,-3.7314011674076,43.9044033386193,Normal,Normal
29-Apr-2025 11:01:06,66,14,-105.920346216148,12.4080402008846,30.9169231687617,Normal,Normal
29-Apr-2025 09:48:10,172,12,-117.431108191061,14.506504483504,8.66417525247209,Normal,Normal
29-Apr-2025 09:56:23,209,6,-119.880592308473,4.48059171599573,65.8671395766613,Normal,Normal
29-Apr-2025 09:59:20,265,12,-108.547126506572,4.42005845856323,13.3647488706177,Normal,Normal
29-Apr-2025 10:07:32,18,6,-119.676982168839,-2.74700330186399,1.29296215015017,Normal,Normal
29-Apr-2025 09:32:37,204,3,-113.830562323786,19.1235533287496,53.2737776409171,ERP,severe
29-Apr-2025 10:36:25,164,1,-101.062465489452,9.48327986983438,29.3650110857752,Normal,Normal
29-Apr-2025 10:40:20,281,8,-113.309843519311,3.72018798626841,4.54744381451706,Normal,Normal
29-Apr-2025 10:41:18,291,4,-113.05384368507,3.25253280061897,39.3100453766806,Normal,Normal
29-Apr-2025 09:58:35,88,15,-106.401656823243,17.0713481581935,75.1719115372588,DPD+ERP+PA,medium+medium+severe
29-Apr-2025 09:25:56,8,8,-110.257523372434,9.50434437652819,4.23740519044501,Normal,Normal
29-Apr-2025 10:08:04,280,13,-100.331712733324,7.25216719694561,63.8156345898214,ERP+ED,severe+slight
29-Apr-2025 10:41:42,140,2,-117.119326854464,8.12771324111576,58.0877683556608,Normal,Normal
29-Apr-2025 10:18:47,266,9,-113.293557989796,4.50467984575663,60.7118623820405,Normal,Normal
29-Apr-2025 10:31:55,269,3,-111.622283732102,10.9300330769271,66.0278727680153,Normal,Normal
29-Apr-2025 10:35:27,90,1,-105.232238013095,11.1799935574916,79.1873892329455,Normal,Normal
29-Apr-2025 09:50:43,166,10,-117.608687448295,13.5295446570343,76.56235177685,Normal,Normal
29-Apr-2025 09:15:15,299,5,-109.397830709223,14.9917021295917,55.235451853587,ERP+HW+PA,severe+slight+medium
29-Apr-2025 09:14:01,165,6,-104.889467983236,6.61389675341814,73.212345592758,Normal,Normal
29-Apr-2025 09:49:52,206,2,-100.278527084489,19.7622700159222,56.3001234946702,Normal,Normal
29-Apr-2025 10:30:38,249,6,-113.943718819302,17.3419851766568,39.6331195263249,Normal,Normal
29-Apr-2025 09:35:10,230,2,-112.446691484838,3.80441016253019,21.4721116602034,Normal,Normal
29-Apr-2025 10:02:34,291,4,-111.814485263091,11.7674487854641,33.1174803032078,Normal,Normal
29-Apr-2025 10:57:43,59,11,-106.689916293504,-0.50567937520068,22.6630929951728,Normal,Normal
29-Apr-2025 09:34:28,288,7,-112.517674365094,-0.661978876088654,3.31738703407608,Normal,Normal
29-Apr-2025 10:34:44,30,6,-106.850318381946,17.3811642928198,67.9850300067094,Normal,Normal
29-Apr-2025 09:57:09,285,1,-107.28890640042,4.76202574865657,48.4052500151886,Normal,Normal
29-Apr-2025 09:55:01,122,14,-116.371147508934,18.4552720090191,45.5162444173223,Normal,Normal
29-Apr-2025 10:31:12,208,9,-104.001597723063,3.18298569519932,44.6660485683732,Normal,Normal
29-Apr-2025 10:00:20,270,1,-103.96024452572,4.02880593139806,18.9235609688331,Normal,Normal
29-Apr-2025 09:29:25,70,4,-107.467424195446,-2.28387064806463,45.6613613441599,Normal,Normal
29-Apr-2025 10:22:27,52,9,-103.450213796426,18.2449897717151,45.0449109927162,Normal,Normal
29-Apr-2025 10:10:08,52,2,-109.008038980865,11.9055720954508,39.6816049285796,HW+ED+PA,medium+slight+slight
29-Apr-2025 10:10:11,253,8,-105.876796425539,-1.90418554681215,13.1367380454126,Normal,Normal
29-Apr-2025 10:53:57,69,10,-119.285958737354,13.4661092279918,75.2084828953402,Normal,Normal
29-Apr-2025 10:17:14,216,7,-119.086417355447,-4.36671349743718,35.2845761108876,Normal,Normal
29-Apr-2025 10:04:31,150,9,-101.283782381535,5.10980663933654,2.66960968803019,Normal,Normal
29-Apr-2025 09:19:41,70,5,-115.883423349986,2.84425045104169,1.43397621422624,Normal,Normal
29-Apr-2025 11:08:46,33,12,-115.212647993756,9.09961441051069,32.3511369316955,Normal,Normal
29-Apr-2025 10:13:25,31,14,-115.115981189392,7.63153211681633,11.1853245321685,Normal,Normal
29-Apr-2025 10:25:05,106,11,-105.191955484781,-1.31395166309201,78.9869965696567,Normal,Normal
29-Apr-2025 10:34:06,201,13,-113.088851882315,12.1068123790109,73.9838611647701,PA,slight
29-Apr-2025 11:10:18,286,13,-116.902958040103,8.05168356342347,18.465689522729,ERP+ED+PA,slight+medium+slight
29-Apr-2025 10:37:18,100,4,-111.497142730151,9.48556217267646,20.7914057390414,Normal,Normal
29-Apr-2025 10:46:47,282,15,-108.569376211782,2.8415874383271,64.4204083185199,Normal,Normal
29-Apr-2025 10:38:40,257,7,-105.896584617694,16.6435132923717,19.0778894146979,Normal,Normal
29-Apr-2025 10:54:35,96,7,-102.690342436412,8.04018813417469,67.8013876965214,Normal,Normal
29-Apr-2025 10:56:44,49,8,-100.247934842205,1.10486745615559,72.0414161142445,PA,medium
29-Apr-2025 10:24:53,201,7,-118.808572323046,13.3764658571235,21.410112768317,Normal,Normal
29-Apr-2025 09:47:56,7,2,-109.229769856364,-0.175699298028419,7.0973858617327,Normal,Normal
29-Apr-2025 10:58:16,253,3,-107.469025931044,19.4956583101634,21.7926550125404,Normal,Normal
29-Apr-2025 11:09:59,213,6,-111.508029000383,7.54122636186623,69.9774782143384,Normal,Normal
29-Apr-2025 09:27:03,289,9,-103.145649216064,19.0533599520754,78.7164322395916,Normal,Normal
29-Apr-2025 10:00:59,232,11,-111.360099616319,-1.33640077327419,74.3488404602017,DPD+ANT+ED,severe+slight+severe
29-Apr-2025 09:16:22,185,11,-100.591676193119,9.1626920396631,51.9996921173006,HW+ANT+DPD,severe+slight+severe
29-Apr-2025 09:11:34,42,7,-109.177678027739,7.68480164587343,78.5915771908162,Normal,Normal
29-Apr-2025 09:26:56,234,6,-106.254710317561,-2.96463308697832,36.4054769237068,Normal,Normal
29-Apr-2025 11:07:46,191,11,-105.632486654978,-4.68220240855954,13.06281988678,Normal,Normal
29-Apr-2025 09:17:16,108,11,-114.09393286275,4.85209161098322,2.96725455124469,DPD,slight
29-Apr-2025 10:31:05,237,7,-100.261729516058,10.1260547399394,4.19831438258041,HW+ANT,slight+slight
29-Apr-2025 10:58:21,90,4,-114.306211923738,-1.8523146664759,25.0018408692037,Normal,Normal
29-Apr-2025 09:46:41,69,12,-116.246105932791,-3.67847861775074,2.21407956851221,Normal,Normal
29-Apr-2025 09:48:23,54,3,-102.977813894732,16.2345763605116,11.8652276167661,ERP+HW+DPD,slight+slight+medium
29-Apr-2025 10:26:32,78,3,-103.496960725712,-4.69885030669046,63.943537220047,Normal,Normal
29-Apr-2025 10:52:30,94,13,-113.048756962128,19.5718965352677,9.48857262777085,Normal,Normal
29-Apr-2025 10:06:59,89,3,-105.972639134983,-4.74414229147401,3.32846183740051,HW+PA,severe+severe
29-Apr-2025 09:45:48,300,7,-101.168574163738,16.8102851615465,61.6796016707628,PA+HW+DPD,severe+slight+severe
29-Apr-2025 09:28:17,132,12,-113.484334264041,0.991122158946729,6.73575206268349,ERP+ANT+DPD,medium+slight+severe
29-Apr-2025 09:53:47,194,7,-109.424394513602,4.24396025337528,74.7476732110541,Normal,Normal
29-Apr-2025 10:41:29,173,13,-112.305473872498,10.1244452193761,4.72670589427302,DPD,slight
29-Apr-2025 10:25:22,274,1,-111.336551717306,9.49460206690885,43.4700020468972,Normal,Normal
29-Apr-2025 10:39:49,298,15,-104.472218899535,4.11159588203478,43.8686026813644,Normal,Normal
29-Apr-2025 11:04:40,170,13,-112.724904629282,18.2070313302485,45.6342858708131,Normal,Normal
29-Apr-2025 09:53:56,112,7,-110.330924178418,-0.767788156081438,10.0684894154847,Normal,Normal
29-Apr-2025 09:13:12,214,13,-102.066877134705,18.2543329851295,22.0154159023582,Normal,Normal
29-Apr-2025 09:40:34,7,2,-103.073584705306,16.1645141682366,26.4694388768078,Normal,Normal
29-Apr-2025 10:54:44,233,7,-113.197013191091,3.39351762287877,39.651087290498,Normal,Normal
29-Apr-2025 10:40:21,100,3,-118.020526685421,1.04921731882427,15.1726147042626,DPD+ANT,medium+slight
29-Apr-2025 09:13:33,144,6,-112.97390678736,-1.72973403682077,3.5744664552945,Normal,Normal
29-Apr-2025 10:08:44,24,6,-108.046591646274,16.4340050248859,55.2504817457119,PA+ED,medium+slight
